caseid,task,user,end_timestamp,role,dur,ac_index,rl_index,dur_norm
1-499540955,Accepted-In Progress,Padmanabha,Fri Oct 14 20:21:55 CEST 2011,Rolle 1,19,2,2,0.1152411432071402
1-499540955,Accepted-Assigned,Hemanth,Fri Oct 14 20:22:02 CEST 2011,Rolle 1,7,3,2,0.07999286939326805
1-499540955,Accepted-Wait,Hemanth,Fri Oct 21 14:19:58 CEST 2011,Rolle 1,583076,5,2,0.5107098587836759
1-499540955,Queued-Awaiting Assignment,Carolyn,Fri Nov 11 11:33:54 CET 2011,Rolle 1,1808036,1,2,0.5542437349787969
1-499540955,Accepted-In Progress,Ewa,Mon Feb 06 20:31:31 CET 2012,Rolle 1,7549057,2,2,0.6092220989542264
1-499540955,Completed-Closed,Ewa,Mon Feb 06 20:34:44 CET 2012,Rolle 1,193,4,2,0.2026462784617652
1-500208339,Accepted-In Progress,Carolyn,Mon Feb 21 06:53:37 CET 2011,Rolle 1,0,2,2,0.0
1-500208339,Queued-Awaiting Assignment,Carolyn,Mon Feb 21 07:05:37 CET 2011,Rolle 1,720,1,2,0.25314691299656245
1-500208339,Accepted-In Progress,Santhosh,Mon Feb 21 12:18:48 CET 2011,Rolle 1,18791,2,2,0.3785750802305608
1-500208339,Accepted-Assigned,Carolyn,Mon Feb 21 12:20:39 CET 2011,Rolle 1,111,3,2,0.1815132843979248
1-500208339,Accepted-In Progress,Ewa,Mon Feb 06 20:40:11 CET 2012,Rolle 1,30269972,2,2,0.6626445062520576
1-500208339,Completed-Closed,Ewa,Mon Feb 06 20:48:59 CET 2012,Rolle 1,528,4,2,0.24123513382881656
1-500427383,Accepted-In Progress,Daniel Alf,Mon Feb 21 09:38:30 CET 2011,Rolle 1,0,2,2,0.0
1-500427383,Accepted-Wait,Daniel Alf,Wed Dec 07 14:26:32 CET 2011,Rolle 1,24986882,5,2,0.6552660587623416
1-500427383,Completed-Closed,Daniel Alf,Mon Jan 02 13:31:52 CET 2012,Rolle 1,2243120,4,2,0.5625385487415462
1-501925116,Accepted-In Progress,Carolyn,Tue Feb 22 15:33:56 CET 2011,Rolle 1,0,2,2,0.0
1-501925116,Queued-Awaiting Assignment,Carolyn,Tue Feb 22 15:37:10 CET 2011,Rolle 1,194,1,2,0.20284406007307385
1-501925116,Accepted-In Progress,Santhosh,Tue Feb 22 15:37:57 CET 2011,Rolle 1,47,2,2,0.14891905862882907
1-501925116,Accepted-Assigned,Carolyn,Tue Feb 22 15:40:58 CET 2011,Rolle 1,181,3,2,0.20019001202829742
1-501925116,Accepted-In Progress,Santhosh,Tue Mar 08 10:36:21 CET 2011,Rolle 1,1191323,2,2,0.538195608967706
1-501925116,Queued-Awaiting Assignment,Hannes,Tue Mar 08 10:37:05 CET 2011,Rolle 1,44,1,2,0.14643636248723815
1-501925116,Accepted-Assigned,Y,Tue Mar 08 10:38:06 CET 2011,Rolle 1,61,3,2,0.1587644159328853
1-501925116,Accepted-Wait,Y,Tue Mar 08 12:40:05 CET 2011,Rolle 1,7319,5,2,0.34230623152585
1-501925116,Queued-Awaiting Assignment,Carolyn,Mon Apr 11 12:32:26 CEST 2011,Rolle 1,2933541,1,2,0.5728612606247623
1-501925116,Accepted-In Progress,Santhosh,Mon Apr 11 23:25:11 CEST 2011,Rolle 1,39165,2,2,0.40682544666522974
1-501925116,Accepted-Assigned,Carolyn,Mon Apr 11 23:25:22 CEST 2011,Rolle 1,11,3,2,0.09559047903331704
1-501925116,Accepted-In Progress,Ewa,Mon Jan 30 13:59:43 CET 2012,Rolle 1,25371261,2,2,0.6558533221396164
1-501925116,Completed-Closed,Ewa,Mon Jan 30 14:01:46 CET 2012,Rolle 1,123,4,2,0.18542870573064132
1-501969547,Accepted-In Progress,Somil,Tue Feb 22 15:10:55 CET 2011,Rolle 1,0,2,2,0.0
1-501969547,Completed-Closed,Somil,Fri Jan 06 11:00:53 CET 2012,Rolle 1,27460198,4,2,0.6588969654351511
1-502353485,Accepted-In Progress,Eric,Wed Feb 23 10:17:42 CET 2011,Rolle 1,0,2,2,0.0
1-502353485,Accepted-Wait,Eric,Wed May 04 08:18:17 CEST 2011,Rolle 1,6037235,5,2,0.6006253070778022
1-502353485,Completed-Closed,Eric,Wed Mar 07 12:28:01 CET 2012,Rolle 1,26629784,4,2,0.6577157027398438
1-502697671,Accepted-In Progress,Reine,Wed Feb 23 15:35:15 CET 2011,Rolle 1,0,2,2,0.0
1-502697671,Accepted-In Progress,Reine,Sun Feb 27 12:11:47 CET 2011,Rolle 1,333392,2,2,0.48920610625281025
1-502697671,Accepted-Wait,Reine,Thu Dec 08 15:45:33 CET 2011,Rolle 1,24550426,5,2,0.6545881771682818
1-502697671,Completed-Closed,Reine,Wed Feb 01 16:46:29 CET 2012,Rolle 1,4755656,4,2,0.5914462977455809
1-502769178,Accepted-In Progress,Joakim,Wed Feb 23 17:45:04 CET 2011,Rolle 1,0,2,2,0.0
1-502769178,Accepted-In Progress,Joakim,Wed Feb 23 17:52:29 CET 2011,Rolle 1,445,2,2,0.23466974541251698
1-502769178,Accepted-Wait,Joakim,Wed May 04 10:05:50 CEST 2011,Rolle 1,6016401,5,2,0.600492326105724
1-502769178,Queued-Awaiting Assignment,Joakim,Mon Sep 05 10:10:57 CEST 2011,Rolle 1,10713907,1,2,0.62269066574587
1-502769178,Accepted-Assigned,Mikael,Thu Oct 20 09:58:13 CEST 2011,Rolle 1,3887236,3,2,0.5836896666341514
1-502769178,Accepted-Wait,Mikael,Sun Jan 08 02:14:30 CET 2012,Rolle 1,6887777,5,2,0.6056955336673936
1-502769178,Completed-Closed,Mikael,Wed Jan 25 11:20:10 CET 2012,Rolle 1,1501540,4,2,0.5470982297195034
1-504048859,Accepted-In Progress,Eric,Fri Feb 25 19:01:03 CET 2011,Rolle 1,0,2,2,0.0
1-504048859,Accepted-Wait,Eric,Wed May 04 08:21:13 CEST 2011,Rolle 1,5833210,5,2,0.5993028132927001
1-504048859,Accepted-Wait,Eric,Mon Jan 09 10:20:17 CET 2012,Rolle 1,21610744,5,2,0.6496819662627655
1-504048859,Completed-Closed,Eric,Mon Jan 09 10:20:18 CET 2012,Rolle 1,1,4,2,0.026664289797756018
1-504498907,Accepted-In Progress,Somil,Mon Feb 28 15:04:04 CET 2011,Rolle 1,0,2,2,0.0
1-504498907,Completed-Closed,Somil,Tue Jan 03 13:45:32 CET 2012,Rolle 1,26692888,4,2,0.6578067526930577
1-505194002,Accepted-In Progress,Veronique,Wed Mar 02 15:17:25 CET 2011,Rolle 1,0,2,2,0.0
1-505194002,Completed-Closed,Veronique,Thu Jan 12 11:42:55 CET 2012,Rolle 1,27289530,4,2,0.6586571340148003
1-505194015,Accepted-In Progress,Veronique,Wed Mar 02 15:18:00 CET 2011,Rolle 1,0,2,2,0.0
1-505194015,Completed-Closed,Veronique,Thu Jan 12 11:43:58 CET 2012,Rolle 1,27289558,4,2,0.6586571734847249
1-505416663,Accepted-In Progress,Carolyn,Thu Mar 03 10:34:30 CET 2011,Rolle 1,0,2,2,0.0
1-505416663,Queued-Awaiting Assignment,Carolyn,Thu Mar 03 10:39:32 CET 2011,Rolle 1,302,1,2,0.21979837994864565
1-505416663,Accepted-In Progress,Santhosh,Thu Mar 03 10:49:55 CET 2011,Rolle 1,623,2,2,0.24758865565246976
1-505416663,Accepted-Assigned,Carolyn,Thu Mar 03 10:50:37 CET 2011,Rolle 1,42,3,2,0.14468749593872623
1-505416663,Accepted-In Progress,Ewa,Wed Feb 29 16:28:01 CET 2012,Rolle 1,31383444,2,2,0.664034151421455
1-505416663,Completed-Closed,Ewa,Wed Feb 29 16:29:35 CET 2012,Rolle 1,94,4,2,0.17518053386994906
1-505443989,Accepted-In Progress,Carolyn,Thu Mar 03 12:21:48 CET 2011,Rolle 1,0,2,2,0.0
1-505443989,Queued-Awaiting Assignment,Carolyn,Thu Mar 03 12:25:34 CET 2011,Rolle 1,226,1,2,0.20868935698131397
1-505443989,Accepted-In Progress,Santhosh,Thu Mar 03 12:29:49 CET 2011,Rolle 1,255,2,2,0.21331431838204815
1-505443989,Accepted-Assigned,Carolyn,Thu Mar 03 12:31:27 CET 2011,Rolle 1,98,3,2,0.17676708609047506
1-505443989,Accepted-In Progress,Ewa,Mon Jan 30 13:07:26 CET 2012,Rolle 1,28773359,2,2,0.6606939151381159
1-505443989,Completed-Closed,Ewa,Mon Jan 30 13:08:04 CET 2012,Rolle 1,38,4,2,0.14093149646144568
1-506092586,Accepted-In Progress,Per,Mon Mar 07 12:36:20 CET 2011,Rolle 1,0,2,2,0.0
1-506092586,Completed-Closed,Per,Thu Jan 26 11:25:15 CET 2012,Rolle 1,28075735,4,2,0.6597497364206457
1-506108491,Accepted-In Progress,Håkan,Mon Mar 07 12:38:53 CET 2011,Rolle 1,0,2,2,0.0
1-506108491,Accepted-Wait,Håkan,Thu Mar 10 09:18:14 CET 2011,Rolle 1,247161,5,2,0.47769334955181775
1-506108491,Accepted-Assigned,Håkan,Tue Jan 10 15:16:51 CET 2012,Rolle 1,26459917,3,2,0.6574695329479643
1-506108491,Completed-Closed,Håkan,Mon Jan 23 11:15:22 CET 2012,Rolle 1,1108711,4,2,0.5354310241353217
1-506236591,Accepted-In Progress,Carolyn,Mon Mar 07 21:14:33 CET 2011,Rolle 1,0,2,2,0.0
1-506236591,Queued-Awaiting Assignment,Carolyn,Mon Mar 07 21:38:09 CET 2011,Rolle 1,1416,1,2,0.2791384252641223
1-506236591,Accepted-In Progress,Padmanabha,Fri Mar 18 10:57:59 CET 2011,Rolle 1,911990,2,2,0.5279172094906794
1-506236591,Accepted-Assigned,Carolyn,Fri Mar 18 10:58:09 CET 2011,Rolle 1,10,3,2,0.09224328721486509
1-506236591,Accepted-In Progress,Ewa,Mon Jan 30 12:57:11 CET 2012,Rolle 1,27482342,2,2,0.6589279740168731
1-506236591,Completed-Closed,Ewa,Mon Jan 30 12:57:18 CET 2012,Rolle 1,7,4,2,0.07999286939326805
1-506866218,Accepted-Wait,Andrew,Thu Mar 10 10:36:06 CET 2011,Rolle 1,0,5,2,0.0
1-506866218,Accepted-In Progress,Andrew,Fri May 04 17:02:29 CEST 2012,Rolle 1,36393983,2,2,0.6697322104868884
1-506866218,Completed-Closed,Andrew,Fri May 04 17:03:29 CEST 2012,Rolle 1,60,4,2,0.15813889908314877
1-507679771,Accepted-In Progress,Katarina,Mon Mar 14 15:04:30 CET 2011,Rolle 1,0,2,2,0.0
1-507679771,Completed-Closed,Katarina,Wed Feb 01 16:12:52 CET 2012,Rolle 1,27997702,4,2,0.6596426693434243
1-507774379,Accepted-In Progress,Carolyn,Tue Mar 15 06:32:07 CET 2011,Rolle 1,0,2,2,0.0
1-507774379,Queued-Awaiting Assignment,Carolyn,Tue Mar 15 06:37:19 CET 2011,Rolle 1,312,1,2,0.22104746496347052
1-507774379,Accepted-In Progress,Santhosh,Tue Mar 15 11:41:56 CET 2011,Rolle 1,18277,2,2,0.3775082313087434
1-507774379,Accepted-Assigned,Carolyn,Tue Mar 15 11:42:27 CET 2011,Rolle 1,31,3,2,0.1333214489887801
1-507774379,Accepted-In Progress,Ewa,Thu Feb 02 22:26:14 CET 2012,Rolle 1,28032227,2,2,0.6596900769696386
1-507774379,Completed-Closed,Ewa,Thu Feb 02 22:28:26 CET 2012,Rolle 1,132,4,2,0.1881240954652216
1-508044897,Accepted-In Progress,Kymaria,Tue Mar 15 20:45:17 CET 2011,Rolle 1,0,2,2,0.0
1-508044897,Queued-Awaiting Assignment,Kymaria,Fri Mar 18 16:20:08 CET 2011,Rolle 1,243291,1,2,0.4770862551150165
1-508044897,Queued-Awaiting Assignment,Per-Erik,Thu Mar 24 18:20:41 CET 2011,Rolle 1,525633,1,2,0.506720139287831
1-508044897,Accepted-In Progress,Kymaria,Thu Mar 24 19:28:23 CET 2011,Rolle 1,4062,2,2,0.3196602959581285
1-508044897,Accepted-Wait,Kymaria,Thu Mar 24 19:30:00 CET 2011,Rolle 1,97,5,2,0.17637654021155746
1-508044897,Queued-Awaiting Assignment,Per-Erik,Wed Apr 06 15:39:36 CEST 2011,Rolle 1,1105776,1,2,0.5353290548470784
1-508044897,Accepted-In Progress,Per-Erik,Wed Apr 06 16:15:00 CEST 2011,Rolle 1,2124,2,2,0.2947269845715427
1-508044897,Completed-Closed,Per-Erik,Thu Mar 15 13:12:23 CET 2012,Rolle 1,29714243,4,2,0.6619316974602616
1-508462323,Accepted-In Progress,Lena,Thu Mar 17 11:59:36 CET 2011,Rolle 1,0,2,2,0.0
1-508462323,Completed-Closed,Lena,Tue Mar 20 16:19:29 CET 2012,Rolle 1,31897193,4,2,0.664658783423514
1-508825032,Accepted-In Progress,Veronique,Fri Mar 18 14:50:57 CET 2011,Rolle 1,0,2,2,0.0
1-508825032,Completed-Closed,Veronique,Thu Jan 12 11:47:22 CET 2012,Rolle 1,25908985,4,2,0.6566601107854465
1-509892697,Accepted-In Progress,Mikael,Wed Mar 23 16:42:24 CET 2011,Rolle 1,0,2,2,0.0
1-509892697,Accepted-Wait,Mikael,Thu Apr 07 00:13:29 CEST 2011,Rolle 1,1233065,5,2,0.5395204026403189
1-509892697,Completed-Closed,Mikael,Mon Jan 23 17:30:27 CET 2012,Rolle 1,25208218,4,2,0.6556053151911605
1-509912273,Accepted-In Progress,Carolyn,Wed Mar 23 16:11:24 CET 2011,Rolle 1,0,2,2,0.0
1-509912273,Queued-Awaiting Assignment,Carolyn,Wed Mar 23 16:41:02 CET 2011,Rolle 1,1778,1,2,0.2878903585081361
1-509912273,Accepted-In Progress,Padmanabha,Wed Mar 23 22:30:06 CET 2011,Rolle 1,20944,2,2,0.38274770203395564
1-509912273,Accepted-Assigned,Carolyn,Wed Mar 23 22:30:35 CET 2011,Rolle 1,29,3,2,0.13083875284718918
1-509912273,Accepted-In Progress,Ewa,Mon Jan 30 12:53:21 CET 2012,Rolle 1,27008566,2,2,0.6582590227267984
1-509912273,Completed-Closed,Ewa,Mon Jan 30 12:53:23 CET 2012,Rolle 1,2,4,2,0.04226189943780499
1-509915742,Accepted-In Progress,Marie,Wed Mar 23 16:00:18 CET 2011,Rolle 1,0,2,2,0.0
1-509915742,Completed-Closed,Marie,Mon Feb 27 15:29:22 CET 2012,Rolle 1,29460544,4,2,0.6616018453600556
1-510142147,Accepted-In Progress,Gustav,Thu Mar 24 14:03:32 CET 2011,Rolle 1,0,2,2,0.0
1-510142147,Accepted-In Progress,Gustav,Fri Aug 26 15:28:34 CEST 2011,Rolle 1,13393502,2,2,0.6312778609838391
1-510142147,Accepted-Assigned,David,Mon Jan 30 13:39:42 CET 2012,Rolle 1,13561868,3,2,0.6317584228082711
1-510142147,Accepted-Assigned,Gustav,Tue Jan 31 09:44:48 CET 2012,Rolle 1,72306,3,2,0.430410904943568
1-510142147,Accepted-In Progress,David,Tue Jan 31 09:45:06 CET 2012,Rolle 1,18,2,2,0.11326797025832089
1-510142147,Completed-Closed,David,Tue Jan 31 09:45:09 CET 2012,Rolle 1,3,4,2,0.053328579595512036
1-510399424,Accepted-In Progress,Timothy,Fri Mar 25 13:21:36 CET 2011,Rolle 1,0,2,2,0.0
1-510399424,Completed-Closed,Timothy,Wed Feb 15 11:41:23 CET 2012,Rolle 1,28246787,4,2,0.6599833951110888
1-510423612,Accepted-In Progress,James,Fri Mar 25 12:59:02 CET 2011,Rolle 1,0,2,2,0.0
1-510423612,Accepted-In Progress,James,Tue Apr 24 15:35:07 CEST 2012,Rolle 1,34220165,2,2,0.6673630021748767
1-510423612,Completed-Closed,James,Tue Apr 24 15:35:09 CEST 2012,Rolle 1,2,4,2,0.04226189943780499
1-511755003,Accepted-In Progress,James,Thu Mar 31 12:47:33 CEST 2011,Rolle 1,0,2,2,0.0
1-511755003,Accepted-Wait,James,Thu Mar 31 12:48:29 CEST 2011,Rolle 1,56,5,2,0.1555298696961259
1-511755003,Accepted-In Progress,James,Tue Apr 24 15:11:52 CEST 2012,Rolle 1,33704603,2,2,0.666779025341407
1-511755003,Completed-Closed,James,Tue Apr 24 15:13:25 CEST 2012,Rolle 1,93,4,2,0.17477345664627336
1-511787661,Accepted-In Progress,Carolyn,Thu Mar 31 13:51:15 CEST 2011,Rolle 1,0,2,2,0.0
1-511787661,Queued-Awaiting Assignment,Carolyn,Thu Mar 31 13:52:58 CEST 2011,Rolle 1,103,1,2,0.17866246641690875
1-511787661,Accepted-In Progress,Santhosh,Thu Mar 31 15:35:19 CEST 2011,Rolle 1,6141,2,2,0.33555656289633795
1-511787661,Accepted-Assigned,Carolyn,Thu Mar 31 15:36:46 CEST 2011,Rolle 1,87,3,2,0.17223615660813316
1-511787661,Accepted-In Progress,Ewa,Mon Feb 06 21:18:11 CET 2012,Rolle 1,26980885,2,2,0.6582195763207067
1-511787661,Completed-Closed,Ewa,Mon Feb 06 21:19:44 CET 2012,Rolle 1,93,4,2,0.17477345664627336
1-512617571,Accepted-In Progress,Ian,Mon Apr 04 12:48:35 CEST 2011,Rolle 1,0,2,2,0.0
1-512617571,Accepted-Assigned,Ian,Mon Apr 04 12:49:23 CEST 2011,Rolle 1,48,3,2,0.14971225041380143
1-512617571,Accepted-Assigned,Andrew,Thu Aug 18 14:05:34 CEST 2011,Rolle 1,11754971,3,2,0.6262579821451932
1-512617571,Accepted-In Progress,Andrew,Fri Aug 19 16:27:15 CEST 2011,Rolle 1,94901,2,2,0.44087139038436146
1-512617571,Accepted-Wait,Andrew,Tue Nov 01 14:29:18 CET 2011,Rolle 1,6390123,5,2,0.6028105983756854
1-512617571,Completed-Closed,Andrew,Wed Feb 15 12:12:58 CET 2012,Rolle 1,9150220,4,2,0.6166217048873074
1-512654811,Accepted-In Progress,Stephane,Mon Apr 04 12:41:59 CEST 2011,Rolle 1,0,2,2,0.0
1-512654811,Queued-Awaiting Assignment,Stephane,Mon Apr 04 12:57:11 CEST 2011,Rolle 1,912,1,2,0.2622291860844212
1-512654811,Accepted-In Progress,Stephane,Tue Apr 24 09:44:35 CEST 2012,Rolle 1,33338844,2,2,0.6663592880677834
1-512654811,Completed-Closed,Stephane,Tue Apr 24 09:46:08 CEST 2012,Rolle 1,93,4,2,0.17477345664627336
1-513031774,Accepted-In Progress,Roland,Tue Apr 05 08:39:04 CEST 2011,Rolle 1,0,2,2,0.0
1-513031774,Completed-Closed,Roland,Tue Mar 13 15:47:40 CET 2012,Rolle 1,29664516,4,2,0.6618672663248109
1-513032417,Accepted-In Progress,Carolyn,Tue Apr 05 10:51:29 CEST 2011,Rolle 1,0,2,2,0.0
1-513032417,Queued-Awaiting Assignment,Carolyn,Tue Apr 05 10:57:11 CEST 2011,Rolle 1,342,1,2,0.22456837562070217
1-513032417,Accepted-In Progress,Santhosh,Tue Apr 05 11:55:16 CEST 2011,Rolle 1,3485,2,2,0.3137682133120179
1-513032417,Accepted-Assigned,Carolyn,Tue Apr 05 11:56:25 CEST 2011,Rolle 1,69,3,2,0.16343297861628492
1-513032417,Accepted-In Progress,Ewa,Mon Feb 06 21:34:32 CET 2012,Rolle 1,26563087,2,2,0.6576192337712317
1-513032417,Completed-Closed,Ewa,Mon Feb 06 21:35:30 CET 2012,Rolle 1,58,4,2,0.1568564990449393
1-513135755,Accepted-In Progress,Carolyn,Tue Apr 05 13:38:03 CEST 2011,Rolle 1,0,2,2,0.0
1-513135755,Queued-Awaiting Assignment,Carolyn,Tue Apr 05 13:41:43 CEST 2011,Rolle 1,220,1,2,0.20765889076029895
1-513135755,Accepted-In Progress,Santhosh,Tue Apr 05 13:44:05 CEST 2011,Rolle 1,142,2,2,0.19091288423850575
1-513135755,Accepted-Assigned,Carolyn,Tue Apr 05 13:47:27 CEST 2011,Rolle 1,202,3,2,0.20439073829297347
1-513135755,Accepted-In Progress,Ewa,Mon Jan 30 21:47:07 CET 2012,Rolle 1,25952380,2,2,0.6567244877342936
1-513135755,Completed-Closed,Ewa,Mon Jan 30 21:50:05 CET 2012,Rolle 1,178,4,2,0.19955063267799286
1-513180623,Accepted-In Progress,Carolyn,Tue Apr 05 13:43:11 CEST 2011,Rolle 1,0,2,2,0.0
1-513180623,Queued-Awaiting Assignment,Carolyn,Tue Apr 05 13:49:28 CEST 2011,Rolle 1,377,1,2,0.22830611331807174
1-513180623,Accepted-In Progress,Santhosh,Tue Apr 05 16:59:39 CEST 2011,Rolle 1,11411,2,2,0.3593883381087664
1-513180623,Accepted-Assigned,Carolyn,Tue Apr 05 17:01:29 CEST 2011,Rolle 1,110,3,2,0.18116827366683075
1-513180623,Accepted-In Progress,Ewa,Tue Jan 10 11:01:19 CET 2012,Rolle 1,24173990,2,2,0.6539937650072525
1-513180623,Completed-Closed,Ewa,Tue Jan 10 12:21:57 CET 2012,Rolle 1,4838,4,2,0.32638405858891983
1-513395204,Accepted-In Progress,James,Tue Apr 05 17:54:14 CEST 2011,Rolle 1,0,2,2,0.0
1-513395204,Accepted-In Progress,James,Tue Apr 24 15:14:09 CEST 2012,Rolle 1,33254395,2,2,0.6662617219223592
1-513395204,Completed-Closed,James,Tue Apr 24 15:14:22 CEST 2012,Rolle 1,13,4,2,0.10152041500465675
1-513767190,Accepted-In Progress,Daniel,Wed Apr 06 14:15:49 CEST 2011,Rolle 1,0,2,2,0.0
1-513767190,Accepted-Assigned,Daniel,Wed Mar 28 13:13:09 CEST 2012,Rolle 1,30841040,3,2,0.6633634841375825
1-513767190,Completed-Closed,Daniel,Wed Apr 04 09:28:32 CEST 2012,Rolle 1,591323,4,2,0.5112501417510668
1-513864515,Accepted-In Progress,Kranthi,Wed Apr 06 16:21:18 CEST 2011,Rolle 1,0,2,2,0.0
1-513864515,Accepted-In Progress,Kranthi,Wed Apr 06 16:31:54 CEST 2011,Rolle 1,636,2,2,0.24838184743744213
1-513864515,Accepted-Wait,Kranthi,Wed Feb 08 06:46:59 CET 2012,Rolle 1,26579705,5,2,0.6576432922930507
1-513864515,Completed-Closed,Kranthi,Wed Feb 08 06:51:52 CET 2012,Rolle 1,293,4,2,0.21863843964936244
1-513910403,Accepted-In Progress,Håkan,Wed Apr 06 17:53:40 CEST 2011,Rolle 1,0,2,2,0.0
1-513910403,Accepted-In Progress,Håkan,Wed Apr 04 16:55:47 CEST 2012,Rolle 1,31446127,2,2,0.6641109088407854
1-513910403,Completed-Closed,Håkan,Wed Apr 04 16:57:36 CEST 2012,Rolle 1,109,4,2,0.18082014062424928
1-514223574,Accepted-In Progress,James,Thu Apr 07 13:21:34 CEST 2011,Rolle 1,0,2,2,0.0
1-514223574,Accepted-In Progress,James,Tue Apr 24 15:36:13 CEST 2012,Rolle 1,33099279,2,2,0.6660818650836494
1-514223574,Completed-Closed,James,Tue Apr 24 15:36:15 CEST 2012,Rolle 1,2,4,2,0.04226189943780499
1-514311011,Accepted-In Progress,James,Thu Apr 07 15:10:06 CEST 2011,Rolle 1,0,2,2,0.0
1-514311011,Accepted-In Progress,James,Tue Apr 24 15:15:41 CEST 2012,Rolle 1,33091535,2,2,0.6660728638472742
1-514311011,Completed-Closed,James,Tue Apr 24 15:15:43 CEST 2012,Rolle 1,2,4,2,0.04226189943780499
1-514618724,Accepted-In Progress,Mikael,Fri Apr 08 11:57:43 CEST 2011,Rolle 1,0,2,2,0.0
1-514618724,Accepted-Wait,Mikael,Mon Apr 11 10:18:36 CEST 2011,Rolle 1,253253,5,2,0.47863001547164735
1-514618724,Accepted-In Progress,Mikael,Tue Feb 21 10:22:27 CET 2012,Rolle 1,27306231,2,2,0.6586806692262819
1-514618724,Completed-Closed,Mikael,Tue Feb 21 10:31:26 CET 2012,Rolle 1,539,4,2,0.2420268415205552
1-514712116,Accepted-In Progress,James,Fri Apr 08 13:23:18 CEST 2011,Rolle 1,0,2,2,0.0
1-514712116,Accepted-In Progress,James,Tue Apr 24 15:16:44 CEST 2012,Rolle 1,33011606,2,2,0.6659798351290439
1-514712116,Completed-Closed,James,Tue Apr 24 15:16:46 CEST 2012,Rolle 1,2,4,2,0.04226189943780499
1-514832700,Accepted-In Progress,Patrik,Fri Apr 08 17:37:57 CEST 2011,Rolle 1,0,2,2,0.0
1-514832700,Accepted-Assigned,Patrik,Wed Mar 28 13:12:38 CEST 2012,Rolle 1,30656081,3,2,0.6631320877712894
1-514832700,Accepted-In Progress,Daniel,Wed Apr 11 16:37:55 CEST 2012,Rolle 1,1221917,2,2,0.5391710324595967
1-514832700,Completed-Closed,Daniel,Wed Apr 11 16:37:59 CEST 2012,Rolle 1,4,4,2,0.06191256361162817
1-515461174,Accepted-In Progress,Roland,Mon Apr 11 15:56:28 CEST 2011,Rolle 1,0,2,2,0.0
1-515461174,Accepted-Assigned,Roland,Tue Dec 13 10:21:26 CET 2011,Rolle 1,21237898,3,2,0.6490124857775511
1-515461174,Accepted-Wait,Roland,Wed Feb 08 22:09:00 CET 2012,Rolle 1,4967254,5,2,0.5931209256995129
1-515461174,Completed-Closed,Roland,Mon Mar 26 09:27:45 CEST 2012,Rolle 1,4011525,4,2,0.5849003874614075
1-515617964,Accepted-In Progress,Nigel,Mon Apr 11 21:53:58 CEST 2011,Rolle 1,0,2,2,0.0
1-515617964,Queued-Awaiting Assignment,Nigel,Thu Apr 14 17:44:52 CEST 2011,Rolle 1,244254,1,2,0.47723822058544524
1-515617964,Accepted-In Progress,Nigel,Wed Feb 15 11:58:47 CET 2012,Rolle 1,26507635,2,2,0.6575388447176784
1-515617964,Completed-Closed,Nigel,Wed Feb 15 12:01:31 CET 2012,Rolle 1,164,4,2,0.19641775026429822
1-515834995,Accepted-In Progress,Pawel,Tue Apr 12 12:53:10 CEST 2011,Rolle 1,0,2,2,0.0
1-515834995,Accepted-Wait,Pawel,Tue Apr 12 12:59:32 CEST 2011,Rolle 1,382,5,2,0.22881161912911965
1-515834995,Accepted-Assigned,Pawel,Mon Jul 04 11:41:45 CEST 2011,Rolle 1,7166533,3,2,0.6072217150394564
1-515834995,Accepted-In Progress,Tomasz,Thu Jul 28 15:43:00 CEST 2011,Rolle 1,2088075,2,2,0.5597832417498334
1-515834995,Accepted-In Progress,Tomasz,Mon Aug 29 16:16:58 CEST 2011,Rolle 1,2766838,2,2,0.5706106625706485
1-515834995,Accepted-Assigned,Kamil,Thu Oct 20 10:17:17 CEST 2011,Rolle 1,4471219,3,2,0.5890738123871848
1-515834995,Accepted-In Progress,Kamil,Wed Nov 16 12:11:15 CET 2011,Rolle 1,2343238,2,2,0.5642183100686898
1-515834995,Accepted-Wait,Kamil,Wed Nov 16 12:11:32 CET 2011,Rolle 1,17,5,2,0.111188088673366
1-515834995,Accepted-In Progress,Kamil,Tue Nov 29 14:19:41 CET 2011,Rolle 1,1130889,2,2,0.536192928189426
1-515834995,Accepted-Wait,Kamil,Tue Dec 13 14:43:10 CET 2011,Rolle 1,1211009,5,2,0.5388260846924776
1-515834995,Completed-Closed,Kamil,Thu Feb 23 09:03:18 CET 2012,Rolle 1,6200408,4,2,0.6016512205721417
1-515873671,Accepted-In Progress,Ing-Marie,Tue Apr 12 14:24:13 CEST 2011,Rolle 1,0,2,2,0.0
1-515873671,Queued-Awaiting Assignment,Ing-Marie,Tue Apr 12 14:24:29 CEST 2011,Rolle 1,16,1,2,0.10898929373665826
1-515873671,Accepted-In Progress,Suresh,Mon Jan 23 15:42:08 CET 2012,Rolle 1,24718659,2,2,0.6548508849384906
1-515873671,Queued-Awaiting Assignment,Peter,Mon Jan 23 16:04:38 CET 2012,Rolle 1,1350,1,2,0.2773035999256289
1-515873671,Accepted-In Progress,Peter,Fri Jan 27 16:01:45 CET 2012,Rolle 1,345427,2,2,0.4905702837787416
1-515873671,Completed-Closed,Peter,Fri Jan 27 16:01:47 CET 2012,Rolle 1,2,4,2,0.04226189943780499
1-516141293,Accepted-In Progress,Mathieu,Wed Apr 13 01:08:38 CEST 2011,Rolle 1,0,2,2,0.0
